npsn,nama_sekolah,alamat,jumlah_siswa,jumlah_guru,kepala_sekolah,telepon,kondisi_lingkungan,akreditasi
2.0108821E7,SDN Gedong 01 Pg.,"Jl. Trikora No. 67, Gedong, Pasar Rebo",307.0,11.0,"Rustam,S.Pd",021-8415931,Baik,A
2.0109023E7,SDN Gedong 02 Pt.,"Jl. Trikora I No. 67, Gedong, Pasar Rebo",145.0,8.0,,8.7781107E7,Baik,B
2.010911E7,SDN Gedong 03 Pg.,"Jl. Raya Condet, Gedong, Pasar Rebo",281.0,12.0,"Anang Mulyana, S.Pd",8414345.0,Baik,A
2.0108705E7,SDN Gedong 04 Pg,"Jl. Raya Condet, Gedong, Pasar Rebo",246.0,12.0,"Asto Hutapea, MM",021-8414323,Baik,B
2.0108822E7,SDN Gedong 05 Pg.,"Jl. Surilang No. 8, Gedong, Pasar Rebo",271.0,12.0,"UUN KURNIATI, S.Pd",8.7799407E7,Banjir,A
2.0108823E7,SDN Gedong 06 Pg.,"Jl. Raya Condet RT 012/03, Gedong, Pasar Rebo",388.0,17.0,Drs.H.CIPTO RAHARJO,8.7792711E7,Baik,B
2.0108995E7,SDN Gedong 07 Pg.,"Jl. Surilang No. 9, Gedong, Pasar Rebo",276.0,12.0,"UUN KURNIATI, S.Pd",8415282.0,Banjir,A
2.0109024E7,SDN Gedong 08 Pg.,"Jl. Trikora No. 74, Gedong, Pasar Rebo",527.0,23.0,Drs. Yono Sugiharyanto,8414072.0,Baik,A
2.0108824E7,SDN Gedong 10 Pg.,"Jl. Taiman Barat II No. 8, Gedong, Pasar Rebo",387.0,14.0,"Dr. Rotua Siregar, SH.,MH",8.7792445E7,Baik,A
2.0108996E7,SDN Gedong 11 Pg.,"Jl. H. Taiman Barat II, Gedong, Pasar Rebo",269.0,13.0,"Dra. Hj. Sufiati, MM",8.7792538E7,Banjir,A
2.0108994E7,SDN Gedong 12 Pg.,"Jl. Raya Condet, Gedong, Pasar Rebo",459.0,20.0,"KAMSIDAH, S.Pd.",8.7792125E7,Baik,A
2.010453E7,SDN Gondangdia 03 Pg.,"Jl. Probolinggo No. 20, Gondangdia, Menteng",257.0,13.0,"KASIBIN, MM",3157588.0,Baik,A
2.0104532E7,SDN Gondangdia 05 Pg.,"Jl. Probolinggo No. 20, Gondangdia, Menteng",164.0,11.0,"RAHMAT,S.Pd",3926426.0,Baik,B
2.0105212E7,SDN Grogol 01 Pg.,"Jl. Dr. Semeru Raya VII / J, Grogol, Grogol Petamburan",207.0,11.0,SETIANINGSIH,5607924.0,Padat/Kumuh,A
2.0102092E7,SDN Grogol 03 Pg.,"Jl. Dr. Semeru Raya Gg. VII / J No. 1, Grogol, Grogol Petamburan",250.0,12.0,BETTY TRISTIANA,021- 56964572,Padat/Kumuh,B
2.0105213E7,SDN Grogol 05 Pg.,"Jl. Dr. Semeru Raya No. 1, Grogol, Grogol Petamburan",194.0,10.0,SAHRUL. S.Pd.MM,2.15694255E9,Baik,A
2.0102075E7,SDN Grogol 07 Pg.,"Jl. Dr. Semeru Raya No. 1, Grogol, Grogol Petamburan",211.0,9.0,"MARDI, S.Pd",2.156942533E9,Padat/Kumuh,A
2.0101963E7,SDN Grogol 09 Pg.,"Jl. Dr. Semeru Raya No. 1, Grogol, Grogol Petamburan",,10.0,"MARDI, S.Pd",5.6965918E7,Baik,A
2.0105215E7,SDN Grogol 11 Pg.,"Jl. Rawa Bahagia I/ 30, Grogol, Grogol Petamburan",301.0,12.0,"MIANA GULTOM, S.Pd",2.156962638E9,Padat/Kumuh,A
2.0105898E7,SDN Grogol Selatan 01 Pg.,"Jl. Raya Keb. Lama, Grogol Selatan, Kebayoran Lama",338.0,18.0,WIYONO.S.Pd.M.S.i,7210035.0,Baik,A
2.0105899E7,SDN Grogol Selatan 02 Pt.,"Jl. Raya Keb. Lama No. 60, Grogol Selatan, Kebayoran Lama",165.0,11.0,"RASIMAN, S. Pd",021-7394968,Baik,B
2.0102959E7,SDN Grogol Selatan 03 Pg.,"Jl. Raya Keb. Lama, Grogol Selatan, Kebayoran Lama",320.0,12.0,"HARIYASIH, S.Pd, M.SI",7254754.0,Baik,A
2.0102942E7,SDN Grogol Selatan 04 Pt.,"Jl. Raya Keb. Lama No.60, Grogol Selatan, Kebayoran Lama",237.0,12.0,"Tarni, S.Pd",021-7203172,Baik,B
2.01059E7,SDN Grogol Selatan 05 Pg.,"Jl. Kubur Islam, Grogol Selatan, Kebayoran Lama",258.0,10.0,SRI RAHAYU PUJI ASTUTI,7.2798657E7,Baik,A
2.0102924E7,SDN Grogol Selatan 06 Pt.,"Jl. Kubur Islam, Grogol Selatan, Kebayoran Lama",157.0,11.0,Dra. Salwah,021 - 7263035,Baik,B
2.0102923E7,SDN Grogol Selatan 07 Pg.,"Jl. Kubur Islam, Grogol Selatan, Kebayoran Lama",283.0,11.0,"Drs.Supriyanta,M.Pd",7.2798656E7,Baik,A
2.0102742E7,SDN Grogol Selatan 08 Pg.,"Jl. Mesjid An Nur III, Grogol Selatan, Kebayoran Lama",272.0,11.0,"Drs. JUMINTO, MM",021 7230787,Baik,A
2.0102921E7,SDN Grogol Selatan 09 Pg.,"Jl. Panjang No. 99B Cidodol, Grogol Selatan, Kebayoran Lama",245.0,13.0,SUNARDI,7248214.0,Baik,A
2.010292E7,SDN Grogol Selatan 10 Pg.,"Jl. Panjang No. 99B Cidodol, Grogol Selatan, Kebayoran Lama",227.0,11.0,"Dra. Hj. ESTI RIYANI, M.Si",7267227.0,Baik,B
2.0105902E7,SDN Grogol Selatan 11 Pt.,"Jl. Kubur Islam No.22, Grogol Selatan, Kebayoran Lama",184.0,10.0,"WIYONO, S.Pd. M.Si",2.17265643E8,Baik,B
2.0105903E7,SDN Grogol Selatan 12 Pt.,"Jl. Mesjid An-Nur, Grogol Selatan, Kebayoran Lama",143.0,11.0,"HAMIDAH, S.Pd",7.2798672E7,Banjir,A
2.0105904E7,SDN Grogol Selatan 13 Pg.,"Jl. Komp. Hamkan Cidodol, Grogol Selatan, Kebayoran Lama",263.0,14.0,"Heru Suryanto,S.Pd",7.2795543E7,Baik,A
2.0102916E7,SDN Grogol Selatan 14 Pg.,"Jl. Komp. Hamkan Cidodol, Grogol Selatan, Kebayoran Lama",278.0,13.0,"Cicih Sulastri, S.Pd",7.2795642E7,Baik,A
2.0102915E7,SDN Grogol Selatan 15 Pt.,"Jl. Panjang Cidodol, Grogol Selatan, Kebayoran Lama",145.0,9.0,"HASANUDIN, S.Pd",7230235.0,Padat/Kumuh,A
2.0102914E7,SDN Grogol Selatan 16 Pt.,"Jl. Panjang Cidodol, Grogol Selatan, Kebayoran Lama",133.0,10.0,Drs. YASAN IDUP,021 7230473,Padat/Kumuh,B
2.0105906E7,SDN Grogol Selatan 17 Pg.,"Jl. Mesjid Cidodol, Grogol Selatan, Kebayoran Lama",257.0,12.0,"Hj.SITI YUNARIAH,S.Pd",2.1723273E8,Padat/Kumuh,A
2.0102912E7,SDN Grogol Selatan 18 Pg.,"Jl. Masjid Cidodol, Grogol Selatan, Kebayoran Lama",232.0,9.0,"SUNARMI, S.Pd.",2.172793746E9,Baik,A
2.0105907E7,SDN Grogol Utara 01 Pg.,"Jl. Patal Senayan No. 49, Grogol Utara, Kebayoran Lama",177.0,8.0,"Dra. Sumarmi, M. Pd",5.7992831E7,Baik,A
2.0105908E7,SDN Grogol Utara 02 Pt.,"Jl. Patal Senayan No. 49, Grogol Utara, Kebayoran Lama",101.0,9.0,"DJUNAEDI ,S.Pd",021-57952646,Padat/Kumuh,B
2.0105909E7,SDN Grogol Utara 03 Pg.,"Jl. Keb.Lama Pos Pengumben, Grogol Utara, Kebayoran Lama",301.0,13.0,"ENTAM RUSTAMAH, S.Pd",5360724.0,Baik,A
2.010591E7,SDN Grogol Utara 04 Pt.,"Jl. Keb. Lama Pos Pengumben, Grogol Utara, Kebayoran Lama",181.0,11.0,SUYANTO,5.3652916E7,Baik,B
2.010627E7,SDN Grogol Utara 05 Pg.,"Jl. Masjid Nur No. 33, Grogol Utara, Kebayoran Lama",224.0,10.0,"SRI RAHAYU PUJI ASTUTI, M.Si.",5.3651885E7,Baik,B
2.0105912E7,SDN Grogol Utara 07 Pg.,"Jl. Patal Senayan No. 49, Grogol Utara, Kebayoran Lama",167.0,8.0,OOM HOTIMAH,021 - 5722590,Baik,B
2.0105913E7,SDN Grogol Utara 09 Pg.,"Jl. Kemandoran I, Grogol Utara, Kebayoran Lama",281.0,10.0,"Dra. Hj. N. IPAH. RS, M.Pd.",021-5362217,Banjir,B
2.0102936E7,SDN Grogol Utara 10 Pg.,"Jl. Kemandoran I No.40, Grogol Utara, Kebayoran Lama",229.0,11.0,"RETNO PURWANINGSIH, S.Pd",5362753.0,Banjir,B
2.0105914E7,SDN Grogol Utara 11 Pt.,"Jl. Kemandoran I, Grogol Utara, Kebayoran Lama",209.0,11.0,"Darwani, S.Pd",021-53676483,Banjir,B
2.0105915E7,SDN Grogol Utara 12 Pg.,"Jl. Raya Kebayoran Lama, Pos Pengumben, Grogol Utara, Kebayoran Lama",362.0,15.0,SURACHMAN,5363630.0,Baik,A
2.0105916E7,SDN Grogol Utara 13 Pg.,"Jl. Kemandoran VIII, Grogol Utara, Kebayoran Lama",273.0,12.0,"SUTIYONO, M.PD",(021) 5361930,Padat/Kumuh,A
2.0105917E7,SDN Grogol Utara 14 Pt.,"Jl. Kemandoran I, Grogol Utara, Kebayoran Lama",157.0,10.0,"Hj. Sri Farhati, S.Pd",021-5362753,Banjir,B
2.0105918E7,SDN Grogol Utara 15 Pt.,"Jl. Keb.Lama Pos Pengumben, Grogol Utara, Kebayoran Lama",141.0,11.0,"SUKOTO, S.Pd",5.3652168E7,Baik,B
2.0105919E7,SDN Grogol Utara 16 Pg.,"Jl. Kemandoran I No. 65, Grogol Utara, Kebayoran Lama",295.0,12.0,"H.SUTARYO,M.SI",5331959.0,Padat/Kumuh,A
2.0102929E7,SDN Grogol Utara 17 Pg.,"Jl. Kemandoran I No. 65, Grogol Utara, Kebayoran Lama",286.0,12.0,"SUKOTO,S.Pd",5359288.0,Baik,A
2.0105921E7,SDN Guntur 01 Pg.,"Jl. Sumbing No. 30, Guntur, Setia Budi",230.0,11.0,"ELLY INDAHWATI, S.Pd",8315625.0,Baik,B
2.0105922E7,SDN Guntur 03 Pg.,"Jl. Halimun No. 2 b, Guntur, Setia Budi",467.0,18.0,"Drs. IDRIS FADILAH, MMPd",8318021.0,Baik,A
2.0103019E7,SDN Guntur 08 Pg.,"Jl. Sumbing No. 30, Guntur, Setia Budi",170.0,8.0,"CHRISTINA SULISTYAWATI, S.Pd",2.183790213E9,Baik,B
2.0103018E7,SDN Guntur 09 Pg.,"Jl. Sumbing No. 30, Guntur, Setia Budi",202.0,8.0,Irwan Irawan,2.183701859E9,Baik,Tidak Terakreditasi
2.0105923E7,SDN Gunung 01 Pg.,"Jl. Bumi No.19, Gunung, Kebayoran Baru",422.0,16.0,"Hj. Iriance Saragih, S.Pd",021-7201255,Baik,A
2.0105924E7,SDN Gunung 02 Pt.,"Jl. Bumi No. 19, Gunung, Kebayoran Baru",170.0,12.0,"Hj. SITTI ASMAH,S.Pd",7.278862E7,Baik,A
2.0105925E7,SDN Gunung 03 Pg.,"Jl. Bumi No. 19 Blok E, Gunung, Kebayoran Baru",373.0,15.0,"SRI WAHYUNI, S.Pd",7202665.0,Baik,A
2.0103014E7,SDN Gunung 04 Pt.,"JL. BUMI NO.19 BLOK E, Gunung, Kebayoran Baru",166.0,10.0,"Hj. IRIANCE SARAGIH, S.Pd",7253123.0,Baik,A
2.0105927E7,SDN Gunung 05 Pg.,"Jl. Hang Lekir V/53, Gunung, Kebayoran Baru",319.0,18.0,ROCHAYATI,7221018.0,Baik,A
2.0104533E7,SDN Gunung Sahari Selatan 01 Pg.,"Jl. Gunung Sahari IV No. 14, Gunung Sahari Selatan, Kemayoran",370.0,26.0,"KUSNADI,S.Pd,M.M",4258641.0,Baik,A
2.0104535E7,SDN Gunung Sahari Utara 01 Pagi.,"Jl. Rajawali Selatan V No. 3 Gunung Sahari Utara, Gunung Sahari Utara, Sawah Besar",174.0,11.0,"Sadiyo, S.Pd.",021-6454937,Baik,A
2.0109002E7,SDN Halim 01 Pg.,"Jl. Halim Golf Kp. Baru, Halim Perdana Kusumah, Makasar",376.0,14.0,"JUNAIDAH, M.Pd",021-8007115,Banjir,B
2.0104141E7,SDN Halim 02 Pt.,"Jl. Squadron Raya, Halim Perdana Kusumah, Makasar",230.0,10.0,"Drs. H. Hisjam Zaini, MM",021-80879354,Banjir,B
2.0104536E7,SDN Harapan Mulia 01 Pg.,"Jl. Cempaka Wangi I, Harapan Mulia, Kemayoran",433.0,14.0,"Supriadi, S.Pd",4228074.0,Baik,A
2.0104537E7,SDN Harapan Mulia 02 Pt.,"Jl. Cempaka Wangi I, Harapan Mulia, Kemayoran",367.0,14.0,Drs. Taswa,4.2804304E7,Padat/Kumuh,B
2.0104538E7,SDN Harapan Mulia 03 Pg.,"Jl. Tembaga Dalam II, Harapan Mulia, Kemayoran",411.0,15.0,"NINA SUTISNA, S.Pd. MM",021-4211589,Padat/Kumuh,B
2.0109355E7,SDN Harapan Mulia 04 Pt.,"JL. TEMBAGA DALAM II, Harapan Mulia, Kemayoran",398.0,14.0,"Hj, SRI MANINGSIH, S..Pd",2.142873033E9,Padat/Kumuh,B
2.0105929E7,SDN Jagakarsa 01 Pg.,"Jl. Jagakarsa I No. 5, Jagakarsa, Jagakarsa",432.0,17.0,"Rahmawati, S.Pd",7873413.0,Baik,A
2.010593E7,SDN Jagakarsa 02 Pg.,"Jl. Sirsak Rt. 008/ 07, Jagakarsa, Jagakarsa",438.0,16.0,G. SAMARATA,7875560.0,Baik,A
2.0105931E7,SDN Jagakarsa 03 Pg.,"Jl. Jagakarsa I, Jagakarsa, Jagakarsa",433.0,16.0,"RAHMAWATI, S.Pd",7.8884004E7,Baik,A
2.0105932E7,SDN Jagakarsa 04 Pg.,"Jl. Kelapa Tiga, Jagakarsa, Jagakarsa",267.0,11.0,"Yeni Nuryani, S.Pd",7.8890079E7,Baik,B
2.0105933E7,SDN Jagakarsa 05 Pg.,"Jl. Sirsak, Jagakarsa, Jagakarsa",425.0,19.0,"Dra. SUYATI, M. Pd",2.17873518E8,Baik,A
2.0105934E7,SDN Jagakarsa 06 Pg.,"Jl. Kedondong, Jagakarsa, Jagakarsa",448.0,14.0,Mustofa Kamal,7864263.0,Baik,A
2.0105935E7,SDN Jagakarsa 07 Pg.,"Jl. Sirsak Gg. Anggrek, Jagakarsa, Jagakarsa",363.0,13.0,"H. MURTANIH, S.Pd",7870636.0,Baik,B
2.0105936E7,SDN Jagakarsa 08 Pg.,"Jl. Sirsak Gg. Anggrek No. 14, Jagakarsa, Jagakarsa",353.0,13.0,"MARDIYAH, S.Pd",2.178893647E9,Baik,A
2.0105937E7,SDN Jagakarsa 09 Pg.,"Jl. R. M. Moh. Khahfi I, Jagakarsa, Jagakarsa",395.0,19.0,"HJ. KOYIMAH, SPd",7873415.0,Baik,A
2.0103022E7,SDN Jagakarsa 10 Pg.,"Jl. R.M Kahfi I GG. SD, Jagakarsa, Jagakarsa",383.0,16.0,"Hj. Juminah, M.Pd",7871349.0,Baik,A
2.0105938E7,SDN Jagakarsa 11 Pg.,"Jl. Kelapa Tiga, Jagakarsa, Jagakarsa",320.0,13.0,MATNUN M.Pd,7869102.0,Baik,A
2.0105939E7,SDN Jagakarsa 12 Pg.,"JL. KELAPA TIGA, Jagakarsa, Jagakarsa",274.0,11.0,"NURSAMSIAR, S.Pd.",021-78883826,Baik,B
2.010594E7,SDN Jagakarsa 13 Pg.,"Jl. Kebagusan Wates, Jagakarsa, Jagakarsa",342.0,13.0,"SRI WURYANDARI, S.Pd.",7.8834603E7,Padat/Kumuh,B
2.0105941E7,SDN Jagakarsa 14 Pg.,"Jl. Kebagusan Wates, Jagakarsa, Jagakarsa",236.0,11.0,"Hj. SAANAH, S.Pd.",7.888723E7,Baik,B
2.0104156E7,SDN Jati 01 Pg.,"Jl. Kakap Raya No. 36, Jati, Pulo Gadung",193.0,8.0,SUPARLAN,021. 4750430,Baik,A
2.0104157E7,SDN Jati 03 Pg.,"Jl. Taman Pulo Asem Utara, Jati, Pulo Gadung",429.0,19.0,"KUSHARI, S.Pd, MM",4898811.0,Baik,A
2.0104158E7,SDN Jati 04 Pt.,"Jl. Taman Pulo Asem tara, Jati, Pulo Gadung",254.0,13.0,"SAPRUDIN, S. Pd",021 . 478668044,Banjir,B
2.0104174E7,SDN Jati 05 Pg.,"Jl. Perhubungan Raya XII, Jati, Pulo Gadung",315.0,17.0,"ASRIYATUN BA'DIYAH, S.Pd, MM",021. 4713643,Baik,A
2.0104173E7,SDN Jati 06 Pg.,"Jl. Perhubungan Raya, Jati, Pulo Gadung",191.0,10.0,"Dra. DWI AGUSTINI, MM",021. 4707494,Baik,B
2.0104172E7,SDN Jati 07 Pg.,"Jl. Layur Selatan No.19, Jati, Pulo Gadung",215.0,9.0,"TUMIAR SIMANJUNTAK, S.Pd",021. 4757683,Baik,B
2.0104171E7,SDN Jati 08 Pg.,"Jl. Layur Selatan 19, Jati, Pulo Gadung",189.0,9.0,"TUMIAR SIMANJUNTAK, S.Pd",021. 4754810,Padat/Kumuh,B
2.010417E7,SDN Jati 11 Pg.,"Jl. Perhubungan Raya, Jati, Pulo Gadung",267.0,11.0,"DEWI SARTIKA, S.Pd, MM",021. 4751635,Baik,A
2.0105942E7,SDN Jati Padang 01 Pg.,"Jl. Bacang, Jati Padang, Pasar Minggu",205.0,8.0,SLAMET PUJI MARHAENI,7.8832351E7,Baik,A
2.0105943E7,SDN Jati Padang 03 Pg.,"Jl. Bacang Rt. 006/ 01, Jati Padang, Pasar Minggu",212.0,8.0,"UTTY SUTRIYATI,S.PD",7803154.0,Baik,B
2.0103034E7,SDN Jati Padang 04 Pt.,"Jl. Bacang, Jati Padang, Pasar Minggu",186.0,10.0,Slamet Puji Marhaeni,021-78842076,Baik,A
2.0105944E7,SDN Jati Padang 05 Pg.,"Jl. Raya Ragunan No. 40, Jati Padang, Pasar Minggu",258.0,11.0,JIHAR SARAGIH,2.17813934E8,Baik,A
2.0103033E7,SDN Jati Padang 06 Pg.,"Jl. Raya Ragunan No. 40, Jati Padang, Pasar Minggu",278.0,11.0,,021- 7802949,Baik,A
2.0105216E7,SDN Jati Pulo 01 Pg.,"Jl. Turi No. 32, Jati Pulo, Palmerah",288.0,12.0,SUKEISIH,5633077.0,Baik,B
2.0101947E7,SDN Jati Pulo 03 Pg.,"Jl. Semangka II No. 34, Jati Pulo, Palmerah",410.0,15.0,"Karno, M. Pd",021-5633768,Padat/Kumuh,A
2.0101946E7,SDN Jati Pulo 04 Pt.,"Jl. Semangka II No. 34, Jati Pulo, Palmerah",191.0,10.0,"Nani Nuridah, S.Pd.",021-56964832,Padat/Kumuh,B
2.0105219E7,SDN Jati Pulo 05 Pg.,"Jl. Rawa Pandan No. 14, Jati Pulo, Palmerah",248.0,11.0,"Sarsiwi, S.Pd",021-56981076,Baik,B
2.010522E7,SDN Jati Pulo 06 Pg.,"Jl. Rawa Pandan No. 15, Jati Pulo, Palmerah",277.0,9.0,"Alice Hidarti, S.Pd",021-56985646,Baik,B
2.0101943E7,SDN Jati Pulo 07 Pg.,"Jl. Teratai Rt. 004/ 01No.17, Jati Pulo, Palmerah",274.0,10.0,"LASMA SORMIN, S.Pd",021-70709807,Banjir,B
2.0101942E7,SDN Jati Pulo 08 Pg.,"Jl. Seroja No. 16, Jati Pulo, Palmerah",313.0,15.0,"Izul Arbi, S.Pd.",021-56940088,Banjir,A
2.0105224E7,SDN Jati Pulo 09 Pt.,"Jl. Teratai No.17, Jati Pulo, Palmerah",180.0,7.0,,021-56920594,Banjir,B
2.0104168E7,SDN Jatinegara 01 Pg.,"Jl. Swadaya IV Pulo Jahe, Jatinegara, Cakung",413.0,13.0,"SUMARYONO, S.Pd",4617331.0,Baik,A
2.0104167E7,SDN Jatinegara 02 Pg.,"Jl. Swadaya IV, Jatinegara, Cakung",452.0,15.0,"Heru Santoso, S.Pd, MM",4606558.0,Baik,A
2.0108706E7,SDN Jatinegara 03 Pg.,"Jl. Raya Bekasi Km. 17, Jatinegara, Cakung",534.0,21.0,Delima Sihombing,4608301.0,Baik,A
2.0104166E7,SDN Jatinegara 05 Pg.,"Jl. Raya Bekasi KM. 17, Jatinegara, Cakung",368.0,14.0,"Sri Rahayu, S.Pd",2.170919505E9,Baik,B
2.0108708E7,SDN Jatinegara 06 Pg.,"DR.KRT. Rajiman Widyodiningrat Pulo Jahe, Jatinegara, Cakung",419.0,16.0,Drs. MULYADI,021-46833101,Padat/Kumuh,A
2.0104165E7,SDN Jatinegara 07 Pg.,"Jl. Swadaya IV, Jatinegara, Cakung",357.0,12.0,Delima Sihombing,4.6832651E7,Baik,A
2.0104164E7,SDN Jatinegara 08 Pg.,"Jl. Buaran I, Jatinegara, Cakung",342.0,13.0,"LASMAULI SIDABUTAR, S.Pd",4.683337E7,Banjir,A
2.0104163E7,SDN Jatinegara 09 Pg.,"Kp. Buaran I Rt. 006/08, Jatinegara, Cakung",345.0,16.0,RETNO SUPRAPTI,4618227.0,Banjir,A
2.0104162E7,SDN Jatinegara 10 Pg.,"Jl. Raya Bekasi Km. 17, Jatinegara, Cakung",439.0,17.0,"Sri Rahayu, S.Pd",4.6820804E7,Banjir,A
2.0104161E7,SDN Jatinegara 11 Pt.,"Jl. Swadaya IV Kp. Pulo Jahe, Jatinegara, Cakung",419.0,16.0,"WAGIYA, S.Pd",021-46825279,Baik,A
2.010416E7,SDN Jatinegara 12 Pt.,"Jl. Radjiman Widyodiningrat Pulo Jahe, Jatinegara, Cakung",348.0,13.0,"Drs. H. HUSIN ABDULLAH, MM",021-46825217,Padat/Kumuh,A
2.0109323E7,SDN Jatinegara 13 Pt.,"Kp. Buaran I Rt.006/08, Jatinegara, Cakung",327.0,11.0,"Hj. Sri Suharni, S.Pd",4.6833851E7,Banjir,B
2.0108709E7,SDN Jatinegara 14 Pt.,"Kp. Buaran I, Jatinegara, Cakung",241.0,11.0,Drs. TUGIRAN,4618227.0,Banjir,A
2.0104139E7,SDN Jatinegara 15 Pg.,"Jl. Dr.KRT.Radjiman Widyodiningrat Kp.Rawa Badung, Jatinegara, Cakung",488.0,18.0,SUMARYONO,021-46821923,Padat/Kumuh,A
2.0104138E7,SDN Jatinegara Kaum 01 Pg.,"Jl. Raya Bekasi Km. 18, Jatinegara Kaum, Pulo Gadung",485.0,25.0,ELLYA NURSANTI,021. 4705302,Baik,A
2.0104116E7,SDN Jatinegara Kaum 03 Pg.,"Jl. Raya Bekasi Km. 18, Jatinegara Kaum, Pulo Gadung",417.0,15.0,"Hj. ROFIAH, S.Pd, MM",021. 4705809,Padat/Kumuh,B
2.0104115E7,SDN Jatinegara Kaum 04 Pt.,"Jl. Raya Bekasi Km. 17, Jatinegara Kaum, Pulo Gadung",153.0,8.0,"KUSMINASIH, S.Pd, MM",4.7866625E7,Padat/Kumuh,B
2.0104114E7,SDN Jatinegara Kaum 05 Pg.,"Jl. Tanah Koja II, Jatinegara Kaum, Pulo Gadung",254.0,14.0,"ELIMA SILITONGA,S.Pd",021. 4705652,Baik,B
2.0104113E7,SDN Jatinegara Kaum 06 Pg.,"Jl. Tanah Koja II, Jatinegara Kaum, Pulo Gadung",267.0,9.0,"TUKINO, S.Ag, MM",4757602.0,Padat/Kumuh,A
2.0104112E7,SDN Jatinegara Kaum 07 Pg.,"Jl. TB.Badarudin No. 6, Jatinegara Kaum, Pulo Gadung",402.0,16.0,"Drs. SUHANA, M.MPd",021. 47860713,Baik,B
2.010411E7,SDN Jatinegara Kaum 09 Pt.,"Jl. Tanah Koja II Rt. 009/ 02, Jatinegara Kaum, Pulo Gadung",179.0,8.0,"ELIMA SILITONGA, S,Pd",021. 47869510,Baik,B
2.0104109E7,SDN Jatinegara Kaum 10 Pt.,"Jl. Tanah Koja II, Jatinegara Kaum, Pulo Gadung",148.0,9.0,PANGEMANAN RITHA,021. 47869626,Baik,B
2.0104108E7,SDN Jatinegara Kaum 11 Pg.,"Jl. TB.Badarudin - Tanah Koja, Jatinegara Kaum, Pulo Gadung",318.0,13.0,"ABDUL MUHNI, S.Pd",021. 4752901,Banjir,B
2.0104106E7,SDN Jatinegara Kaum 14 Pg.,"Jl. Jatinegara Kaum Rt.10/03, Jatinegara Kaum, Pulo Gadung",169.0,11.0,"KUSMINASIH,S.Pd.MM",021. 48871964,Baik,B
2.0104105E7,SDN Jatinegara Kaum 15 Pg.,"Jl. Jatinegara Kaum Raya No. 3, Jatinegara Kaum, Pulo Gadung",204.0,8.0,,021. 4759116,Padat/Kumuh,B
2.010194E7,SDN Jelambar 01 Pg.,"Jl. Empang Bahagia Raya 25 C, Jelambar, Grogol Petamburan",235.0,11.0,Drs. K A S W A,021-56943339,Baik,B
2.0101939E7,SDN Jelambar 03 Pg.,"Jl. Empang Bahagia X, Jelambar, Grogol Petamburan",366.0,17.0,"SITI FATIMAH, S.Pd",5664659.0,Baik,A
2.0101949E7,SDN Jelambar 06 Pg.,"Jl. Kavling Polri Blok D.XIII, Jelambar, Grogol Petamburan",228.0,8.0,"ENI SELA RACHMANI, S.Pd",2.156966313E9,Banjir,B
2.0105229E7,SDN Jelambar 07 Pt.,"Jl. Kavling Polri Blok D XIII, Jelambar, Grogol Petamburan",173.0,10.0,Eni Sela Rachmani,5.6942633E7,Baik,B
2.010523E7,SDN Jelambar 08 Pg.,"Jl. Hadiah No. 11-13, Jelambar, Grogol Petamburan",435.0,20.0,"SANUSI, S.Pd",2.15635505E8,Baik,A
2.0101961E7,SDN Jelambar Baru 01 Pg.,"Jl. Jelambar Barat II E, Jelambar Baru, Grogol Petamburan",267.0,11.0,"DORMAULI AISYAH LUMBAN RAJA,S.",5.6961124E7,Banjir,A
2.0105233E7,SDN Jelambar Baru 02 Pt.,"Jl. Jelambar Barat II E, Jelambar Baru, Grogol Petamburan",194.0,8.0,"Mardi, S.Pd",2.191260533E9,Baik,B
2.0109105E7,SDN Jelambar Baru 03 Pg.,"Jl. Jelambar Selatan XVI, Jelambar Baru, Grogol Petamburan",221.0,10.0,"Rumian Roselyn Hutagaol, S.Pd",2.17060753E9,Baik,A
2.0109134E7,SDN Jelambar Baru 04 Pt.,"Jl. Jelambar Selatan XVI, Jelambar Baru, Grogol Petamburan",188.0,9.0,"JOKO SUNARKO, S.Pd.",2.156965129E9,Banjir,B
2.0101957E7,SDN Jelambar Baru 05 Pg.,"Jl. Jelambar Selatan XVI, Jelambar Baru, Grogol Petamburan",254.0,7.0,"JOKO SUNARKO, S.Pd",5.6962353E7,Baik,A
2.0105238E7,SDN Jelambar Baru 06 Pt.,"Jl. Jelambar Selatan XVI, Jelambar Baru, Grogol Petamburan",187.0,9.0,"Dra. WIDYOWULAN S. RINI, S.Pd,",7.0764145E7,Padat/Kumuh,A
2.0101955E7,SDN Jelambar Baru 07 Pg.,"Jl. Sukajaya I, Jelambar Baru, Grogol Petamburan",165.0,9.0,MASKIM,021-5647660,Banjir,A
2.010524E7,SDN Jelambar Baru 08 Pt.,"Jl. Sukajaya I Rt. 008/ 01, Jelambar Baru, Grogol Petamburan",187.0,10.0,"Is Gunawan, S.Pd",5.696251E7,Banjir,A
2.0105241E7,SDN Jelambar Baru 09 Pg.,"Jl. Sukajaya I, Jelambar Baru, Grogol Petamburan",240.0,11.0,"MULYANTO,S.Pd",2.156961454E9,Padat/Kumuh,A
2.0105242E7,SDN Jembatan Besi 01 Pg.,"Jl. Jembatan Besi IX No. 31, Jembatan Besi, Tambora",273.0,12.0,"Tati Restuwati, S.Pd",021- 6308662,Padat/Kumuh,A
